logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,asset,cmf_raw,cmf_score,p_up_v2,bp_5m,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,markov_regime_daily,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,spot_at_expiry,price_move_pct,miss_pct,stoch_k_4h,bp_1h,chg_1h,chg_2h,chg_3h,arima_forecast_1h,markov_regime_7state,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,loss_margin_pct,loss_category,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,p_up_v3,state3,week,yw,be,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-04-19 03:12:09,2026-04-19 03:00,KXBTCD-26APR1900-T75399.99,2026-04-19T04:00:00Z,75506.55,75399.99,-0.1411,0.745,real,0.764665,-0.7214,0.0004816,0.00038728,0.00031001,1.2493,0.01,0.00033705,-1.0,1.0,3,0.0,0,-0.0289,2.0,0.0,0.5517,1,-7.439e-05,0,-1.0,1,2.0,2.0,-0.1993,False,False,1.0,1.0,13.33,39.42,False,-1,bearish,0.0,0.0,0.145383,0.117084,trade,yes,False,False,98.0,47.81,,0.570128,0.05,20.0,400.0,0.0,6.0,0.6667,-0.3383,-0.1061,0.0306,False,,True,True,6.85,2026-04-19 03:12:09+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.745,0.9999999988126262,1.1873686850619904e-09,5.219426396934544e-30,0.5381939203182442,-37.131842640174824,0.1349004837428658,0,0,
2026-04-19 05:02:36,2026-04-19 05:00,KXBTCD-26APR1902-T75599.99,2026-04-19T06:00:00Z,75630.8,75599.99,-0.0407,0.445,real,0.556595,-0.1423,0.00043229,0.00049733,,,0.01,0.00049733,-1.0,-1.0,0,1.0,-1,-0.1087,2.0,0.0,0.5278,0,-4.348e-05,0,0.0,0,0.0,0.0,0.0335,False,False,0.0,0.0,63.38,59.33,False,-1,bearish,0.0,0.0,0.091427,0.059139,trade,yes,False,False,92.0,57.36,,0.164733,0.05,20.0,400.0,0.0,0.0,0.4797,-0.1059,-0.1077,-0.0705,False,,False,False,-20.0,2026-04-19 05:02:36+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.445,0.9999999996754808,3.2451155249333146e-10,1.2120608806768646e-38,0.5331089262650285,-14.240633962835544,0.2040196956132492,0,6,
2026-04-19 06:01:00,2026-04-19 06:00,KXBTCD-26APR1903-T75499.99,2026-04-19T07:00:00Z,75574.2,75499.99,-0.0982,0.685,real,0.779546,-0.7707,0.00026231,0.00020431,0.00026559,0.7693,0.03,0.00024414,-1.0,-1.0,0,1.0,-1,-0.1083,2.0,0.0,0.5846,0,-3.511e-05,0,0.0,0,0.0,0.0,0.0086,False,False,0.0,0.0,58.22,63.53,False,-1,bearish,0.0,0.0,0.079161,0.049057,trade,yes,False,False,89.0,58.96,,0.251306,0.05,20.0,400.0,0.0,0.0,0.4797,-0.0782,0.0,0.0,False,,False,False,-20.0,2026-04-19 06:01:00+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.685,0.9999999999675708,3.243742561227009e-11,1.9860257415882072e-45,0.530378711288068,-19.91425313198215,0.0372721749696207,0,6,
2026-04-19 06:10:34,2026-04-19 06:00,KXBTCD-26APR1903-T75599.99,2026-04-19T07:00:00Z,75485.45,75599.99,0.1517,0.26,real,0.235324,0.7214,0.0003089,0.00039445,0.00033539,1.1761,0.02,0.00035606,-1.0,0.0,1,0.0,0,0.0228,2.0,0.0,0.7793,0,-3.357e-05,0,0.0,0,1.0,1.0,-0.1913,False,False,1.0,1.0,15.43,49.27,False,-1,bearish,0.0,0.0,0.05115,0.022682,trade,yes,False,False,89.0,49.38,,0.069121,0.034561,13.82,400.0,0.0,5.0,0.5905,-0.3037,-0.2215,-0.0461,False,,False,False,-13.82,2026-04-19 06:10:34+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.26,0.9999999999675708,3.243742561227009e-11,1.9860257415882072e-45,0.530378711288068,-19.91425313198215,0.0372721749696207,0,6,
2026-04-19 07:00:43,2026-04-19 07:00,KXBTCD-26APR1904-T75399.99,2026-04-19T08:00:00Z,75432.3,75399.99,-0.0428,0.605,real,0.633405,-0.3409,0.00032873,0.00022573,0.00020904,1.0798,0.01,0.00021488,-1.0,0.0,1,0.0,0,0.073,2.0,0.0,0.6575,0,-2.434e-05,0,0.0,0,1.0,1.0,-0.2117,False,False,0.0,1.0,12.4,16.7,False,-1,bearish,0.0,0.0,0.110565,0.078837,trade,yes,False,False,88.0,59.24,,0.279912,0.05,20.0,400.0,0.0,5.0,0.5905,0.0084,0.0182,0.0182,False,,False,False,-20.0,2026-04-19 07:00:43+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.605,0.99999999997317,2.6823763394099597e-11,1.512848750619915e-45,0.5888677720160065,-34.762107496525545,0.1534479903820597,0,6,
2026-04-19 07:06:01,2026-04-19 07:00,KXBTCD-26APR1904-T75299.99,2026-04-19T08:00:00Z,75388.87,75299.99,-0.1179,0.71,real,0.811449,-0.8832,0.000243,0.00014463,0.00029027,0.4982,0.02,0.0002393,-1.0,1.0,2,1.0,-1,-0.2737,2.0,0.0,0.6533,0,-2.327e-05,0,-1.0,1,2.0,2.0,-0.256,False,False,1.0,1.0,4.16,13.96,False,-1,bearish,0.0,0.0,0.188376,0.158963,trade,yes,False,False,89.0,53.94,,0.649573,0.05,20.0,400.0,0.0,8.0,0.6514,-0.1322,-0.0263,-0.0299,False,,True,True,8.17,2026-04-19 07:06:01+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.71,0.99999999997317,2.6823763394099597e-11,1.512848750619915e-45,0.5888677720160065,-34.762107496525545,0.1534479903820597,0,6,
2026-04-19 07:11:19,2026-04-19 07:00,KXBTCD-26APR1904-T75199.99,2026-04-19T08:00:00Z,75288.6,75199.99,-0.1177,0.74,real,0.748411,-0.6695,0.00030994,0.00037039,0.00026244,1.4113,0.02,0.00030022,-1.0,1.0,2,1.0,-1,-0.102,2.0,0.0,0.5501,0,-2.217e-05,0,-1.0,1,2.0,2.0,-0.4266,False,False,1.0,1.0,4.36,14.02,False,-1,bearish,0.0,0.0,0.044678,0.01621,trade,yes,False,False,89.0,48.65,,0.171837,0.05,20.0,400.0,-2.0,11.0,0.5472,-0.3069,-0.2047,-0.1749,False,,True,True,7.03,2026-04-19 07:11:19+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.74,0.99999999997317,2.6823763394099597e-11,1.512848750619915e-45,0.5888677720160065,-34.762107496525545,0.1534479903820597,0,6,
2026-04-19 08:01:08,2026-04-19 08:00,KXBTCD-26APR1905-T75199.99,2026-04-19T09:00:00Z,75230.39,75199.99,-0.0404,0.575,real,0.606828,-0.2711,0.00039339,0.00021336,0.00027862,0.7658,0.01,0.00025578,-1.0,0.0,1,0.0,0,0.0594,2.0,0.0,0.5778,0,-1.769e-05,0,-1.0,1,2.0,2.0,-0.4413,False,False,0.0,0.0,32.33,28.63,False,-1,bearish,0.0,0.0,0.095604,0.063498,trade,yes,False,False,88.0,58.82,,0.224952,0.05,20.0,400.0,-2.0,3.0,0.5677,0.2211,0.0376,0.0376,False,,True,True,14.78,2026-04-19 08:01:08+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.575,0.999999999524846,4.751503550859613e-10,3.224822784275705e-32,0.6353028529559689,-33.61412366511374,0.2273895484028875,0,6,
2026-04-19 09:07:51,2026-04-19 09:00,KXBTCD-26APR1906-T75199.99,2026-04-19T10:00:00Z,75285.04,75199.99,-0.113,0.71,real,0.7889,-0.8026,0.0001313,0.00020795,0.00028297,0.7349,0.02,0.00025672,-1.0,0.0,1,0.0,0,0.0118,2.0,0.0,0.4482,0,1.179e-05,0,-1.0,1,2.0,2.0,-0.4119,False,False,0.0,0.0,35.42,39.26,False,-1,bearish,0.0,0.0,0.040781,0.011368,trade,yes,False,False,86.0,52.1,,0.140624,0.05,20.0,400.0,-2.0,1.0,0.45,-0.0214,-0.0867,-0.0867,False,,False,False,-20.0,2026-04-19 09:07:51+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.71,0.9999999999333228,6.667286523682439e-11,1.5580768766833077e-33,0.5983516740204853,-49.30367356297825,0.0,0,0,
2026-04-19 10:00:44,2026-04-19 10:00,KXBTCD-26APR1907-T74899.99,2026-04-19T11:00:00Z,75017.24,74899.99,-0.1563,0.735,real,0.780356,-0.7734,0.00034223,0.00038693,0.00032365,1.1955,0.03,0.0003458,-1.0,1.0,2,0.0,0,-0.0543,2.0,0.0,0.6925,0,1.743e-05,0,-1.0,1,2.0,2.0,-0.6678,False,False,1.0,1.0,0.0,8.24,False,-1,bearish,0.0,0.0,0.0788,0.050166,trade,yes,False,False,85.0,59.22,,0.297358,0.05,20.0,400.0,-2.0,12.0,0.5472,-0.1984,0.0,0.0,False,,True,True,7.21,2026-04-19 10:00:44+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.735,0.9999999833287064,1.667128347845469e-08,4.9486368361757056e-24,0.7213156124482134,-47.52346438907193,0.076122676446266,0,0,
2026-04-19 10:06:01,2026-04-19 10:00,KXBTCD-26APR1907-T74999.99,2026-04-19T11:00:00Z,75059.76,74999.99,-0.0796,0.625,real,0.628061,-0.3267,0.0004263,0.00049707,0.00034044,1.4601,0.01,0.00039526,-1.0,1.0,2,0.0,0,0.0901,2.0,0.0,0.7311,0,1.907e-05,0,-1.0,1,2.0,2.0,-0.5634,False,False,0.0,1.0,14.93,13.22,True,-1,bearish,0.0,0.0,0.046953,0.015546,trade,yes,False,False,86.0,53.93,,0.125207,0.05,20.0,400.0,-2.0,8.0,0.5472,-0.0951,0.1035,0.1035,False,,True,True,12.0,2026-04-19 10:06:01+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.625,0.9999999833287064,1.667128347845469e-08,4.9486368361757056e-24,0.7213156124482134,-47.52346438907193,0.076122676446266,0,0,
2026-04-19 17:05:00,2026-04-19 17:00,KXBTCD-26APR1914-T75199.99,2026-04-19T18:00:00Z,75213.02,75199.99,-0.0173,0.49,real,0.514057,-0.0352,0.00053837,0.00072096,,,0.02,0.00072096,0.0,0.0,1,0.0,0,-0.0536,2.0,0.0,0.6701,0,-3.036e-05,0,0.0,0,1.0,1.0,-0.6202,False,False,1.0,1.0,0.0,5.51,False,0,bearish,0.0,0.0,0.07113,0.038637,trade,yes,False,False,90.0,54.94,,0.13947,0.05,20.0,400.0,-2.0,9.0,0.5472,-0.6307,-0.256,-0.0817,False,,False,False,-20.0,2026-04-19 17:05:00+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.49,0.9999010353626042,4.957326744115101e-07,9.846890473167846e-05,0.8458378806839932,7.347195000386279,0.0898142518094233,4,4,
2026-04-19 17:09:13,2026-04-19 17:00,KXBTCD-26APR1914-T75299.99,2026-04-19T18:00:00Z,75253.56,75299.99,0.0617,0.46,real,0.456247,0.1099,0.00059721,0.00084584,0.00086215,0.9811,0.02,0.00085644,0.0,0.0,1,0.0,0,0.0466,2.0,0.0,0.7061,0,-3.036e-05,0,0.0,0,1.0,1.0,-0.5621,False,False,1.0,1.0,15.25,10.6,True,0,bearish,0.0,0.0,0.098874,0.066486,trade,yes,False,False,90.0,50.74,,0.1831,0.05,20.0,400.0,-2.0,5.0,0.6018,-0.5746,-0.2048,0.0564,False,,False,False,-20.0,2026-04-19 17:09:13+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.46,0.9999010353626042,4.957326744115101e-07,9.846890473167846e-05,0.8458378806839932,7.347195000386279,0.0898142518094233,4,4,
2026-04-19 19:00:15,2026-04-19 19:00,KXBTCD-26APR1916-T74699.99,2026-04-19T20:00:00Z,74852.0,74699.99,-0.2031,0.675,real,0.752997,-0.684,0.00053995,0.00036934,0.00057981,0.637,0.03,0.00050614,0.0,1.0,2,0.0,0,-0.0155,2.0,0.0,0.2144,0,-2.155e-05,-1,-1.0,1,2.0,2.0,-0.9937,False,False,1.0,1.0,10.17,6.49,True,-1,bearish,0.0,0.0,0.11388,0.083524,trade,yes,False,False,118.0,59.71,,0.350401,0.05,20.0,400.0,-2.0,9.0,0.5472,-0.008,0.0108,0.0357,False,,True,True,9.63,2026-04-19 19:00:15+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.675,0.9993453650880064,9.580711485020463e-07,0.0006536768408331,0.8723634739109817,-33.161011967913225,0.1978175731779852,0,4,
2026-04-19 19:01:19,2026-04-19 19:00,KXBTCD-26APR1917-T74749.99,2026-04-19T21:00:00Z,74933.29,74749.99,-0.2446,0.675,real,0.744296,-0.6566,0.00052852,0.00036705,0.00049554,0.7407,0.05,0.00045057,0.0,1.0,2,0.0,0,0.0714,2.0,0.0,0.2144,0,-2.068e-05,-1,-1.0,1,2.0,2.0,-0.9937,False,False,1.0,1.0,10.17,6.49,True,-1,bearish,0.0,0.0,0.105901,0.075544,trade,yes,False,False,129.0,118.64,,0.325848,0.05,20.0,400.0,-2.0,9.0,0.5472,-0.008,0.0108,0.0357,False,,False,False,-20.0,2026-04-19 19:01:19+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.675,0.9993453650880064,9.580711485020463e-07,0.0006536768408331,0.8723634739109817,-33.161011967913225,0.1978175731779852,0,4,
2026-04-19 19:06:36,2026-04-19 19:00,KXBTCD-26APR1916-T74799.99,2026-04-19T20:00:00Z,74944.83,74799.99,-0.1933,0.74,real,0.839831,-0.9938,0.00041043,0.00023739,0.00041169,0.5766,0.02,0.00035069,0.0,1.0,2,1.0,-1,-0.1279,2.0,0.0,0.2183,0,-1.911e-05,-1,-1.0,1,2.0,2.0,-0.9953,False,False,1.0,1.0,10.17,6.49,True,-1,bearish,0.0,0.0,0.127007,0.098539,trade,yes,False,False,132.0,53.35,,0.488487,0.05,20.0,400.0,-2.0,9.0,0.5472,0.0391,0.0357,0.0,False,,True,True,7.03,2026-04-19 19:06:36+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.74,0.9993453650880064,9.580711485020463e-07,0.0006536768408331,0.8723634739109817,-33.161011967913225,0.1978175731779852,0,4,
2026-04-19 19:11:54,2026-04-19 19:00,KXBTCD-26APR1916-T74899.99,2026-04-19T20:00:00Z,74961.47,74899.99,-0.082,0.58,real,0.597463,-0.2468,0.00045506,0.00054256,0.00058625,0.9255,0.02,0.00057096,0.0,-1.0,0,1.0,-1,-0.1133,2.0,0.0,0.3138,0,-1.894e-05,-1,0.0,0,1.0,1.0,-0.7612,False,False,0.0,0.0,24.99,11.43,True,-1,bearish,0.0,0.0,0.113149,0.081097,trade,yes,False,False,129.0,48.06,,0.269402,0.05,20.0,400.0,-2.0,5.0,0.6018,0.2752,0.236,0.236,False,,True,True,14.48,2026-04-19 19:11:54+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.58,0.9993453650880064,9.580711485020463e-07,0.0006536768408331,0.8723634739109817,-33.161011967913225,0.1978175731779852,0,4,
2026-04-19 19:12:57,2026-04-19 19:00,KXBTCD-26APR1917-T74999.99,2026-04-19T21:00:00Z,74958.9,74999.99,0.0548,0.505,real,0.455366,0.1121,0.00045879,0.00056259,,,0.05,0.00056259,0.0,-1.0,0,0.0,0,-0.0167,2.0,0.0,0.238,0,-1.894e-05,-1,0.0,0,1.0,1.0,-0.8177,False,False,0.0,0.0,21.39,10.23,True,-1,bearish,0.0,0.0,0.052997,0.020499,trade,yes,False,False,130.0,107.0,,0.107066,0.05,20.0,400.0,-2.0,5.0,0.6018,0.2178,0.1786,-0.0452,False,,False,False,-20.0,2026-04-19 19:12:57+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.505,0.9993453650880064,9.580711485020463e-07,0.0006536768408331,0.8723634739109817,-33.161011967913225,0.1978175731779852,0,4,
2026-04-21 16:35:06,2026-04-21 16:00,KXBTCD-26APR2113-T75999.99,2026-04-21T17:00:00Z,76139.97,75999.99,-0.1838,0.745,real,0.806993,-0.8375,0.00062636,0.00061633,0.00056023,1.1001,0.01,0.00057986,1.0,0.0,1,0.0,1,0.1145,2.0,0.0,0.6118,0,-1.223e-05,0,0.0,0,0.0,0.0,-0.1512,False,False,-1.0,0.0,61.13,48.98,False,0,neutral,0.0,0.0,0.061993,0.033694,trade,yes,False,False,116.0,24.85,,0.243109,0.05,50.0,1000.0,0.0,-1.0,0.5117,0.3562,0.3525,0.2717,False,,False,False,-50.0,2026-04-21 16:35:06+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,17,2026-W17,0.745,0.8079721984459185,7.428827821597354e-05,0.1919535132758751,0.6785644289476985,-86.39012753203485,0.181442096597146,3,3,
2026-04-21 16:43:29,2026-04-21 16:00,KXBTCD-26APR2113-T75899.99,2026-04-21T17:00:00Z,75955.52,75899.99,-0.0731,0.635,real,0.690915,-0.3657,0.00066537,0.00070645,0.00052222,1.3528,0.01,0.0005867,1.0,-1.0,0,0.0,0,-0.0633,2.0,0.0,0.5524,0,-1.01e-05,0,0.0,0,1.0,1.0,-0.4755,False,False,0.0,0.0,39.37,41.73,False,0,neutral,0.0,0.0,0.055915,0.024691,trade,yes,False,False,115.0,16.47,,0.153193,0.029894,29.89,1000.0,0.0,1.0,0.5528,0.0464,-0.0784,-0.1658,False,,False,False,-29.89,2026-04-21 16:43:29+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,17,2026-W17,0.635,0.8079721984459185,7.428827821597354e-05,0.1919535132758751,0.6785644289476985,-86.39012753203485,0.181442096597146,3,3,
2026-04-21 16:59:13,2026-04-21 16:00,KXBTCD-26APR2113-T75799.99,2026-04-21T17:00:00Z,75820.72,75799.99,-0.0273,0.405,real,0.719386,-0.6319,0.00064578,0.00047043,,,0.07,0.00047043,1.0,-1.0,0,0.0,0,0.0395,2.0,0.0,0.5817,0,-3.22e-06,0,0.0,0,0.0,0.0,-0.3282,False,False,-1.0,0.0,49.82,44.49,False,0,neutral,0.0,0.0,0.314386,0.282517,trade,yes,False,False,108.0,1.0,,0.528379,0.05,50.0,1000.0,0.0,0.0,0.4797,0.0675,0.0,0.0,False,,True,True,73.46,2026-04-21 16:59:13+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,17,2026-W17,0.405,0.8079721984459185,7.428827821597354e-05,0.1919535132758751,0.6785644289476985,-86.39012753203485,0.181442096597146,3,3,
2026-04-21 17:09:45,2026-04-21 17:00,KXBTCD-26APR2114-T75699.99,2026-04-21T18:00:00Z,75634.78,75699.99,0.0862,0.47,real,0.576794,0.1055,0.00073664,0.00092089,0.00161583,0.5699,0.02,0.0013726,1.0,1.0,2,0.0,0,0.0152,2.0,0.0,0.6258,0,-2.69e-06,0,-1.0,1,2.0,2.0,-0.8562,False,False,1.0,1.0,14.19,25.37,False,-1,neutral,0.0,0.0,0.106794,0.074357,trade,yes,False,False,115.0,50.2,,0.201498,0.018301,18.3,1000.0,-1.0,6.0,0.6176,-0.5381,-0.1386,-0.1303,False,,False,False,-18.3,2026-04-21 17:09:45+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,17,2026-W17,0.47,0.9878431115427678,7.200667027847032e-06,0.0121496877902311,0.6229720033715423,-101.98200976997734,0.25998490403278,3,4,
2026-04-21 19:00:52,2026-04-21 19:00,KXBTCD-26APR2116-T75499.99,2026-04-21T20:00:00Z,75668.95,75499.99,-0.2233,0.69,real,0.766573,-0.5949,0.00060342,0.00074858,0.00058644,1.2765,0.02,0.00064319,1.0,-1.0,0,0.0,0,0.0029,2.0,0.0,0.517,0,-6.5e-07,0,0.0,0,1.0,1.0,-0.7429,False,False,-1.0,0.0,50.38,45.26,False,0,bearish,0.0,0.0,0.076573,0.0466,trade,yes,False,False,168.0,59.1,,0.247009,0.05,50.0,1000.0,0.0,1.0,0.5528,0.2355,0.3265,0.1386,False,,False,False,-50.0,2026-04-21 19:00:52+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,17,2026-W17,0.69,0.9999982505390744,1.0950884541298908e-07,1.6399520625156166e-06,0.6146499517333841,-138.89922522966748,0.0994340261387459,3,4,
2026-04-21 19:01:55,2026-04-21 19:00,KXBTCD-26APR2117-T75499.99,2026-04-21T21:00:00Z,75750.96,75499.99,-0.3313,0.695,real,0.771748,-0.6119,0.00060044,0.00076456,0.00059882,1.2768,0.01,0.00065683,1.0,-1.0,0,0.0,0,0.098,2.0,0.0,0.5157,0,-6.5e-07,0,0.0,0,1.0,1.0,-0.6484,False,False,-1.0,0.0,56.89,47.43,False,0,bearish,0.0,0.0,0.076748,0.046909,trade,yes,False,False,170.0,118.05,,0.251632,0.05,50.0,1000.0,0.0,1.0,0.5528,0.3309,0.4301,0.2718,False,,True,True,21.94,2026-04-21 19:01:55+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,17,2026-W17,0.695,0.9999982505390744,1.0950884541298908e-07,1.6399520625156166e-06,0.6146499517333841,-138.89922522966748,0.0994340261387459,3,4,
