feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
ob_ask_frac,>=0.001301(q0.5),11,0.45454545454545453,-0.22909090909090907,-239.39,3,58.74915890498282,-0.17636363636363633,11,-180.79
ob_ask_frac,<0.001301(q0.5),11,0.45454545454545453,-0.17636363636363633,-180.79,3,58.01764136032224,-0.22909090909090907,11,-239.39
ob_ask_wall_pct,>=0.0017(q0.5),11,0.5454545454545454,-0.19000000000000017,-182.17999999999998,3,88.21435633774965,-0.21545454545454545,11,-238.00000000000003
ob_ask_wall_pct,<0.0017(q0.5),11,0.36363636363636365,-0.21545454545454545,-238.00000000000003,4,56.30558874286474,-0.19000000000000017,11,-182.17999999999998
ob_bid_wall_pct,>=-0.001765(q0.5),11,0.36363636363636365,-0.19272727272727264,-263.58000000000004,4,59.226419046289195,-0.21272727272727276,11,-156.6
ob_bid_wall_pct,<-0.001765(q0.5),11,0.5454545454545454,-0.21272727272727276,-156.6,3,66.01584606677984,-0.19272727272727264,11,-263.58000000000004
ob_imbalance,==-1.0,21,0.47619047619047616,-0.1880952380952382,-371.26,4,38.195249130938585,-0.24739583333333331,48,-817.46
ob_path_ask_usd,>=7.567e+06(q0.5),11,0.2727272727272727,-0.3263636363636364,-307.22,4,45.44077552256891,-0.07909090909090899,11,-112.96000000000001
ob_path_ask_usd,<7.567e+06(q0.5),11,0.6363636363636364,-0.07909090909090899,-112.96000000000001,4,53.67919018882616,-0.3263636363636364,11,-307.22
ob_path_bid_usd,==0.0,22,0.45454545454545453,-0.2027272727272727,-420.18,4,36.63096985922791,-0.24180851063829795,47,-768.54
obi_raw,>=-0.08498(q0.2),54,0.4444444444444444,-0.2084259259259259,-779.1700000000001,10,25.920243616118643,-0.2692857142857143,14,-359.55
obi_raw,<-0.08498(q0.2),14,0.35714285714285715,-0.2692857142857143,-359.55,8,21.79076507376174,-0.2084259259259259,54,-779.1700000000001
obi_raw,>=-0.04263(q0.3),47,0.425531914893617,-0.23553191489361697,-718.0,10,26.438938938938932,-0.1883333333333334,21,-420.72
obi_raw,<-0.04263(q0.3),21,0.42857142857142855,-0.1883333333333334,-420.72,8,22.366961314103712,-0.23553191489361697,47,-718.0
