feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,pnl_remainder
p_market,>=0.3285(q0.3),280,0.8392857142857143,0.22396428571428562,5311.1900000000005,13,32.842254398312974,0.16683333333333317,1895.18
p_market,<0.3285(q0.3),120,0.8333333333333334,0.16683333333333317,1895.18,13,24.745406768750197,0.22396428571428562,5311.1900000000005
p_market,>=0.448(q0.4),240,0.8708333333333333,0.23935416666666676,4977.8,13,34.99869329994422,0.15803124999999996,2228.57
p_market,<0.448(q0.4),160,0.7875,0.15803124999999996,2228.57,13,19.926481244812187,0.23935416666666676,4977.8
p_market,>=0.535(q0.5),205,0.9073170731707317,0.2527560975609756,4505.78,12,38.19435494264724,0.1585384615384614,2700.5899999999997
p_market,<0.535(q0.5),195,0.764102564102564,0.1585384615384614,2700.5899999999997,13,29.118160277721657,0.2527560975609756,4505.78
p_market,>=0.57(q0.6),161,0.9130434782608695,0.22906832298136637,3574.9,12,44.44411628881036,0.19184100418410044,3631.4700000000003
p_market,<0.57(q0.6),239,0.7866108786610879,0.19184100418410044,3631.4700000000003,13,43.490441078475904,0.22906832298136637,3574.9
p_market,>=0.64(q0.7),123,0.926829268292683,0.20975609756097569,2611.45,12,56.58603367535049,0.20552346570397106,4594.92
p_market,<0.64(q0.7),277,0.7978339350180506,0.20552346570397106,4594.92,13,40.21419306538524,0.20975609756097569,2611.45
p_market,>=0.71(q0.8),84,0.9285714285714286,0.18833333333333324,1903.15,12,60.70580414350506,0.2117405063291139,5303.219999999999
p_market,<0.71(q0.8),316,0.8132911392405063,0.2117405063291139,5303.219999999999,13,35.64928477415608,0.18833333333333324,1903.15
p_market,>=0.75(q0.9),52,0.9615384615384616,0.19528846153846158,1684.7900000000002,11,70.84339301628452,0.20854885057471273,5521.58
p_market,<0.75(q0.9),348,0.8189655172413793,0.20854885057471273,5521.58,13,33.56879243374687,0.19528846153846158,1684.7900000000002
p_yes_model,>=0.135(q0.1),360,0.8305555555555556,0.21383333333333332,6870.58,13,29.401385004661073,0.14375000000000004,335.79
p_yes_model,<0.135(q0.1),40,0.9,0.14375000000000004,335.79,12,22.235933458316524,0.21383333333333332,6870.58
p_yes_model,>=0.1885(q0.2),320,0.821875,0.2161406250000001,5640.61,13,32.52586290822573,0.16956249999999995,1565.7599999999998
p_yes_model,<0.1885(q0.2),80,0.9,0.16956249999999995,1565.7599999999998,13,42.50002925105597,0.2161406250000001,5640.61
p_yes_model,>=0.2841(q0.3),280,0.8214285714285714,0.21735714285714292,4299.9400000000005,13,42.50746641786047,0.18225000000000002,2906.43
p_yes_model,<0.2841(q0.3),120,0.875,0.18225000000000002,2906.43,13,45.65669911196898,0.21735714285714292,4299.9400000000005
p_yes_model,>=0.5454(q0.4),240,0.8666666666666667,0.23983333333333334,3891.46,12,47.575584854530085,0.15731249999999997,3314.9100000000003
p_yes_model,<0.5454(q0.4),160,0.79375,0.15731249999999997,3314.9100000000003,13,40.461583234610224,0.23983333333333334,3891.46
p_yes_model,>=0.5982(q0.5),200,0.875,0.22104999999999986,3193.8999999999996,12,40.89972274701278,0.1926,4012.47
p_yes_model,<0.5982(q0.5),200,0.8,0.1926,4012.47,13,35.452537142278956,0.22104999999999986,3193.8999999999996
p_yes_model,>=0.7007(q0.6),160,0.8875,0.19784374999999998,2104.45,11,26.377290878859196,0.21281249999999996,5101.92
p_yes_model,<0.7007(q0.6),240,0.8041666666666667,0.21281249999999996,5101.92,13,29.55377281800175,0.19784374999999998,2104.45
p_yes_model,>=0.7668(q0.7),121,0.8925619834710744,0.1844214876033059,1467.7300000000002,11,27.487824970998492,0.2165412186379927,5738.639999999999
p_yes_model,<0.7668(q0.7),279,0.8136200716845878,0.2165412186379927,5738.639999999999,13,28.151344633548526,0.1844214876033059,1467.7300000000002
p_yes_model,>=0.8099(q0.8),83,0.9156626506024096,0.18138554216867464,1012.45,8,36.70277315834419,0.21348580441640386,6193.919999999999
p_yes_model,<0.8099(q0.8),317,0.8170347003154574,0.21348580441640386,6193.919999999999,13,27.56261121676369,0.18138554216867464,1012.45
p_yes_model,>=0.9018(q0.9),40,0.95,0.16037499999999993,450.54,5,47.68855087052157,0.2119861111111111,6755.83
p_yes_model,<0.9018(q0.9),360,0.825,0.2119861111111111,6755.83,13,27.52709432291859,0.16037499999999993,450.54
z_score,>=-1.329(q0.1),360,0.8222222222222222,0.21058333333333334,6762.6900000000005,13,27.77888330230495,0.17300000000000004,443.68000000000006
z_score,<-1.329(q0.1),40,0.975,0.17300000000000004,443.68000000000006,5,47.02588945362135,0.21058333333333334,6762.6900000000005
z_score,>=-0.8125(q0.2),320,0.809375,0.20878124999999992,6098.02,13,27.504314120246303,0.19899999999999995,1108.35
z_score,<-0.8125(q0.2),80,0.95,0.19899999999999995,1108.35,8,37.30181019736003,0.20878124999999992,6098.02
z_score,>=-0.5371(q0.3),280,0.7928571428571428,0.20228571428571418,5410.65,13,27.90952062583009,0.2174166666666667,1795.72
z_score,<-0.5371(q0.3),120,0.9416666666666667,0.2174166666666667,1795.72,11,29.446426918686562,0.20228571428571418,5410.65
z_score,>=-0.3263(q0.4),240,0.7833333333333333,0.18808333333333327,4464.4400000000005,13,33.64683134545612,0.23493750000000002,2741.9300000000003
