effective,trend,rev,p_pooled,p_rc,p_bull,p_sdwy,p_bear
2026-01-25 09:00:00+00:00,-3.0,1.0,0.5535917901938426,0.5707144818298564,0.9999978573329362,2.1426670479831395e-06,1.929421242615792e-61
2026-01-25 09:15:00+00:00,-5.0,0.0,0.5401234567901234,0.5344683024347534,0.9999978573329362,2.1426670479831395e-06,1.929421242615792e-61
2026-01-25 09:30:00+00:00,2.0,-1.0,0.43465304384844616,0.3972470760794894,0.9999978573329362,2.1426670479831395e-06,1.929421242615792e-61
2026-01-25 09:45:00+00:00,2.0,0.0,0.455456570155902,0.41897190581068355,0.9999978573329362,2.1426670479831395e-06,1.929421242615792e-61
2026-01-25 10:00:00+00:00,0.0,0.0,0.49698655540101994,0.4697185523897905,0.9999993724972264,6.275027660602911e-07,5.653219907341671e-38
2026-01-25 10:15:00+00:00,1.0,-1.0,0.4862047823421214,0.4734564398466187,0.9999993724972264,6.275027660602911e-07,5.653219907341671e-38
2026-01-25 10:30:00+00:00,4.0,-2.0,0.44770642201834865,0.4382570027999392,0.9999993724972264,6.275027660602911e-07,5.653219907341671e-38
2026-01-25 10:45:00+00:00,2.0,-1.0,0.43465304384844616,0.39724693827427315,0.9999993724972264,6.275027660602911e-07,5.653219907341671e-38
2026-01-25 11:00:00+00:00,3.0,-3.0,0.44487563944258246,0.42675080875118565,0.9999995654780868,4.345219313826781e-07,4.3520817215549833e-20
2026-01-25 11:15:00+00:00,5.0,-3.0,0.4319364557655437,0.4309014210421642,0.9999995654780868,4.345219313826781e-07,4.3520817215549833e-20
2026-01-25 11:30:00+00:00,3.0,-1.0,0.4350070389488503,0.41145619511556836,0.9999995654780868,4.345219313826781e-07,4.3520817215549833e-20
2026-01-25 11:45:00+00:00,1.0,0.0,0.474792243767313,0.4494584274029846,0.9999995654780868,4.345219313826781e-07,4.3520817215549833e-20
2026-01-25 12:00:00+00:00,-2.0,0.0,0.5398809523809524,0.5453080641485524,0.9999997488659776,2.511340201301505e-07,7.926465600991881e-26
2026-01-25 12:15:00+00:00,4.0,-1.0,0.4189189189189189,0.40746864073637196,0.9999997488659776,2.511340201301505e-07,7.926465600991881e-26
2026-01-25 12:30:00+00:00,4.0,-1.0,0.4189189189189189,0.40746864073637196,0.9999997488659776,2.511340201301505e-07,7.926465600991881e-26
2026-01-25 12:45:00+00:00,3.0,-2.0,0.44157814871016693,0.43180474096281424,0.9999997488659776,2.511340201301505e-07,7.926465600991881e-26
2026-01-25 13:00:00+00:00,4.0,-1.0,0.4189189189189189,0.40746864778445857,0.9999995150748798,4.849250289580142e-07,7.349866005768545e-14
2026-01-25 13:15:00+00:00,3.0,0.0,0.44529914529914527,0.4272713808291338,0.9999995150748798,4.849250289580142e-07,7.349866005768545e-14
2026-01-25 13:30:00+00:00,4.0,-1.0,0.4189189189189189,0.40746864778445857,0.9999995150748798,4.849250289580142e-07,7.349866005768545e-14
2026-01-25 13:45:00+00:00,6.0,-1.0,0.42933884297520664,0.4052532532697908,0.9999995150748798,4.849250289580142e-07,7.349866005768545e-14
2026-01-25 14:00:00+00:00,5.0,0.0,0.43911917098445596,0.4271775679061037,0.9999992472476142,7.50739096271488e-07,2.0132829691522368e-09
2026-01-25 14:15:00+00:00,-1.0,-1.0,0.5423242467718795,0.5298516219518502,0.9999992472476142,7.50739096271488e-07,2.0132829691522368e-09
2026-01-25 14:30:00+00:00,-3.0,2.0,0.5798525798525799,0.5833221179542859,0.9999992472476142,7.50739096271488e-07,2.0132829691522368e-09
2026-01-25 14:45:00+00:00,-3.0,1.0,0.5535917901938426,0.5707145530289305,0.9999992472476142,7.50739096271488e-07,2.0132829691522368e-09
2026-01-25 15:00:00+00:00,0.0,1.0,0.45394736842105265,0.4129045080304915,0.9999996849199916,3.1507988120129884e-07,1.1444468676020164e-13
2026-01-25 15:15:00+00:00,2.0,0.0,0.455456570155902,0.41897174684230115,0.9999996849199916,3.1507988120129884e-07,1.1444468676020164e-13
2026-01-25 15:30:00+00:00,-1.0,0.0,0.49305169538632576,0.4693233100961802,0.9999996849199916,3.1507988120129884e-07,1.1444468676020164e-13
2026-01-25 15:45:00+00:00,-4.0,0.0,0.5460717749757517,0.585145702355102,0.9999996849199916,3.1507988120129884e-07,1.1444468676020164e-13
2026-01-25 16:00:00+00:00,-6.0,2.0,0.6028842771720014,0.6094164454309005,0.9999998357199182,1.6428007846234929e-07,6.632388049836432e-15
2026-01-25 16:15:00+00:00,-6.0,2.0,0.6028842771720014,0.6094164454309005,0.9999998357199182,1.6428007846234929e-07,6.632388049836432e-15
2026-01-25 16:30:00+00:00,0.0,-1.0,0.5098658247829518,0.4792797478857733,0.9999998357199182,1.6428007846234929e-07,6.632388049836432e-15
2026-01-25 16:45:00+00:00,-3.0,0.0,0.5505163897620117,0.5572904755402976,0.9999998357199182,1.6428007846234929e-07,6.632388049836432e-15
2026-01-25 17:00:00+00:00,1.0,0.0,0.474792243767313,0.44945841200041153,0.9999999771173408,2.28826735392894e-08,2.273779966141077e-20
2026-01-25 17:15:00+00:00,-1.0,1.0,0.49562043795620436,0.47953786540276144,0.9999999771173408,2.28826735392894e-08,2.273779966141077e-20
2026-01-25 17:30:00+00:00,-2.0,1.0,0.5506030414263241,0.5716976194101201,0.9999999771173408,2.28826735392894e-08,2.273779966141077e-20
2026-01-25 17:45:00+00:00,-1.0,0.0,0.49305169538632576,0.4693232974277236,0.9999999771173408,2.28826735392894e-08,2.273779966141077e-20
2026-01-25 18:00:00+00:00,-2.0,1.0,0.5506030414263241,0.5716976202129451,0.9999999972865226,2.713454124846598e-09,1.4851086812760743e-28
2026-01-25 18:15:00+00:00,-6.0,2.0,0.6028842771720014,0.6094164506528325,0.9999999972865226,2.713454124846598e-09,1.4851086812760743e-28
2026-01-25 18:30:00+00:00,-6.0,3.0,0.5657254138266796,0.581329078921093,0.9999999972865226,2.713454124846598e-09,1.4851086812760743e-28
2026-01-25 18:45:00+00:00,-5.0,3.0,0.5618653629183904,0.5566523200450169,0.9999999972865226,2.713454124846598e-09,1.4851086812760743e-28
2026-01-25 19:00:00+00:00,1.0,-1.0,0.4862047823421214,0.47345643407408206,0.9999999999574244,4.259272280050477e-11,9.19529536001903e-35
2026-01-25 19:15:00+00:00,0.0,0.0,0.49698655540101994,0.4697185167779427,0.9999999999574244,4.259272280050477e-11,9.19529536001903e-35
2026-01-25 19:30:00+00:00,-6.0,3.0,0.5657254138266796,0.5813290790154397,0.9999999999574244,4.259272280050477e-11,9.19529536001903e-35
2026-01-25 19:45:00+00:00,0.0,0.0,0.49698655540101994,0.4697185167779427,0.9999999999574244,4.259272280050477e-11,9.19529536001903e-35
2026-01-25 20:00:00+00:00,-6.0,0.0,0.5898366606170599,0.6240279821948058,0.9999999999952252,4.80245039612596e-12,1.5333691593700737e-23
2026-01-25 20:15:00+00:00,-6.0,1.0,0.5915190552871712,0.6043900031621074,0.9999999999952252,4.80245039612596e-12,1.5333691593700737e-23
2026-01-25 20:30:00+00:00,-4.0,0.0,0.5460717749757517,0.5851457143306384,0.9999999999952252,4.80245039612596e-12,1.5333691593700737e-23
2026-01-25 20:45:00+00:00,-4.0,1.0,0.5642787046123651,0.5466498800882524,0.9999999999952252,4.80245039612596e-12,1.5333691593700737e-23
2026-01-25 21:00:00+00:00,1.0,-1.0,0.4862047823421214,0.47345643407374405,0.9999999999944292,5.592940358566314e-12,5.291139761157358e-23
2026-01-25 21:15:00+00:00,2.0,-2.0,0.4119718309859155,0.38263221677559467,0.9999999999944292,5.592940358566314e-12,5.291139761157358e-23
2026-01-25 21:30:00+00:00,2.0,-1.0,0.43465304384844616,0.3972468812029914,0.9999999999944292,5.592940358566314e-12,5.291139761157358e-23
2026-01-25 21:45:00+00:00,-1.0,0.0,0.49305169538632576,0.4693232964358715,0.9999999999944292,5.592940358566314e-12,5.291139761157358e-23
2026-01-25 22:00:00+00:00,1.0,0.0,0.474792243767313,0.4494584111444,0.9999999999946568,5.365117835292949e-12,4.50169962559806e-23
2026-01-25 22:15:00+00:00,1.0,1.0,0.43495400788436267,0.3998220133829903,0.9999999999946568,5.365117835292949e-12,4.50169962559806e-23
2026-01-25 22:30:00+00:00,-4.0,1.0,0.5642787046123651,0.5466498800882441,0.9999999999946568,5.365117835292949e-12,4.50169962559806e-23
2026-01-25 22:45:00+00:00,3.0,0.0,0.44529914529914527,0.4272713647517171,0.9999999999946568,5.365117835292949e-12,4.50169962559806e-23
2026-01-25 23:00:00+00:00,3.0,0.0,0.44529914529914527,0.42727136475156047,0.9999999999991472,8.577825621605923e-13,1.3375070663141535e-26
2026-01-25 23:15:00+00:00,-1.0,-1.0,0.5423242467718795,0.5298516054501679,0.9999999999991472,8.577825621605923e-13,1.3375070663141535e-26
2026-01-25 23:30:00+00:00,4.0,0.0,0.4511784511784512,0.4329306956008175,0.9999999999991472,8.577825621605923e-13,1.3375070663141535e-26
2026-01-25 23:45:00+00:00,-2.0,0.0,0.5398809523809524,0.5453080654630442,0.9999999999991472,8.577825621605923e-13,1.3375070663141535e-26
2026-01-26 00:00:00+00:00,3.0,-1.0,0.4350070389488503,0.4114561706310657,0.999999999982208,1.781289471045675e-11,3.8868251070749336e-21
2026-01-26 00:15:00+00:00,6.0,-2.0,0.4384533522525718,0.43029051615213765,0.999999999982208,1.781289471045675e-11,3.8868251070749336e-21
2026-01-26 00:30:00+00:00,0.0,0.0,0.49698655540101994,0.46971851677653814,0.999999999982208,1.781289471045675e-11,3.8868251070749336e-21
2026-01-26 00:45:00+00:00,-2.0,0.0,0.5398809523809524,0.5453080654629642,0.999999999982208,1.781289471045675e-11,3.8868251070749336e-21
2026-01-26 01:00:00+00:00,2.0,0.0,0.455456570155902,0.41897171945003303,0.9999999998364616,1.635228466129206e-10,7.564039254126541e-17
2026-01-26 01:15:00+00:00,6.0,-1.0,0.42933884297520664,0.40525321815167836,0.9999999998364616,1.635228466129206e-10,7.564039254126541e-17
2026-01-26 01:30:00+00:00,6.0,-2.0,0.4384533522525718,0.430290516159655,0.9999999998364616,1.635228466129206e-10,7.564039254126541e-17
2026-01-26 01:45:00+00:00,6.0,-1.0,0.42933884297520664,0.40525321815167836,0.9999999998364616,1.635228466129206e-10,7.564039254126541e-17
2026-01-26 02:00:00+00:00,4.0,-1.0,0.4189189189189189,0.40749620129508435,0.9979972941862836,2.2180782559290715e-06,0.0020004877354745
2026-01-26 02:15:00+00:00,2.0,0.0,0.455456570155902,0.4190635915107142,0.9979972941862836,2.2180782559290715e-06,0.0020004877354745
2026-01-26 02:30:00+00:00,6.0,-1.0,0.42933884297520664,0.4053132203458073,0.9979972941862836,2.2180782559290715e-06,0.0020004877354745
2026-01-26 02:45:00+00:00,2.0,0.0,0.455456570155902,0.4190635915107142,0.9979972941862836,2.2180782559290715e-06,0.0020004877354745
2026-01-26 03:00:00+00:00,-1.0,1.0,0.49562043795620436,0.47958127113525084,0.99821456136975,2.0215709818288695e-06,0.0017834170592609
2026-01-26 03:15:00+00:00,0.0,0.0,0.49698655540101994,0.46978833394423736,0.99821456136975,2.0215709818288695e-06,0.0017834170592609
2026-01-26 03:30:00+00:00,-1.0,1.0,0.49562043795620436,0.47958127113525084,0.99821456136975,2.0215709818288695e-06,0.0017834170592609
2026-01-26 03:45:00+00:00,-3.0,1.0,0.5535917901938426,0.5706864713106737,0.99821456136975,2.0215709818288695e-06,0.0017834170592609
2026-01-26 04:00:00+00:00,-2.0,2.0,0.5714285714285714,0.6017095064192131,0.996397256866442,3.5246203837591436e-06,0.0035992185131495
2026-01-26 04:15:00+00:00,3.0,0.0,0.44529914529914527,0.42737170873086094,0.996397256866442,3.5246203837591436e-06,0.0035992185131495
2026-01-26 04:30:00+00:00,6.0,-2.0,0.4384533522525718,0.4302608499014235,0.996397256866442,3.5246203837591436e-06,0.0035992185131495
2026-01-26 04:45:00+00:00,3.0,-1.0,0.4350070389488503,0.41156821206403027,0.996397256866442,3.5246203837591436e-06,0.0035992185131495
2026-01-26 05:00:00+00:00,0.0,0.0,0.49698655540101994,0.47820020523157064,0.7830020610736647,3.501404048724834e-05,0.2169629248858714
2026-01-26 05:15:00+00:00,-1.0,0.0,0.49305169538632576,0.4774897444742606,0.7830020610736647,3.501404048724834e-05,0.2169629248858714
2026-01-26 05:30:00+00:00,3.0,-1.0,0.4350070389488503,0.41820009204981107,0.7830020610736647,3.501404048724834e-05,0.2169629248858714
2026-01-26 05:45:00+00:00,4.0,-1.0,0.4189189189189189,0.4104523384041175,0.7830020610736647,3.501404048724834e-05,0.2169629248858714
2026-01-26 06:00:00+00:00,2.0,0.0,0.455456570155902,0.4525998002362047,0.266271845870878,6.0691427468577895e-05,0.7336674627016393
2026-01-26 06:15:00+00:00,-1.0,0.0,0.49305169538632576,0.4969359144051364,0.266271845870878,6.0691427468577895e-05,0.7336674627016393
2026-01-26 06:30:00+00:00,2.0,-1.0,0.43465304384844616,0.43177436024189136,0.266271845870878,6.0691427468577895e-05,0.7336674627016393
2026-01-26 06:45:00+00:00,6.0,-2.0,0.4384533522525718,0.42420931910946247,0.266271845870878,6.0691427468577895e-05,0.7336674627016393
2026-01-26 07:00:00+00:00,1.0,0.0,0.474792243767313,0.4925767804456033,0.0497722464983618,7.685745957865343e-05,0.9501508960420738
2026-01-26 07:15:00+00:00,2.0,-1.0,0.43465304384844616,0.44196223326907913,0.0497722464983618,7.685745957865343e-05,0.9501508960420738
2026-01-26 07:30:00+00:00,1.0,0.0,0.474792243767313,0.4925767804456033,0.0497722464983618,7.685745957865343e-05,0.9501508960420738
2026-01-26 07:45:00+00:00,-4.0,0.0,0.5460717749757517,0.5053965930905187,0.0497722464983618,7.685745957865343e-05,0.9501508960420738
2026-01-26 08:00:00+00:00,1.0,0.0,0.474792243767313,0.49419887836084814,0.0140230272678934,9.106341862182224e-05,0.9858859093135048
2026-01-26 08:15:00+00:00,-1.0,0.0,0.49305169538632576,0.5064289264190466,0.0140230272678934,9.106341862182224e-05,0.9858859093135048
2026-01-26 08:30:00+00:00,6.0,-1.0,0.42933884297520664,0.43475107850452716,0.0140230272678934,9.106341862182224e-05,0.9858859093135048
2026-01-26 08:45:00+00:00,1.0,0.0,0.474792243767313,0.49419887836084814,0.0140230272678934,9.106341862182224e-05,0.9858859093135048
2026-01-26 09:00:00+00:00,-3.0,1.0,0.5535917901938426,0.5552375887104645,0.0150551302384372,0.0001111480392765,0.9848337217222638
2026-01-26 09:15:00+00:00,-5.0,2.0,0.5818713450292398,0.5938411123222945,0.0150551302384372,0.0001111480392765,0.9848337217222638
2026-01-26 09:30:00+00:00,-6.0,2.0,0.6028842771720014,0.6087725072554796,0.0150551302384372,0.0001111480392765,0.9848337217222638
2026-01-26 09:45:00+00:00,-5.0,1.0,0.5613415710503089,0.5720464261518067,0.0150551302384372,0.0001111480392765,0.9848337217222638
2026-01-26 10:00:00+00:00,-6.0,1.0,0.5915190552871712,0.5768784401163245,0.0083059390209494,8.587491180815755e-05,0.9916081860672292
2026-01-26 10:15:00+00:00,2.0,-1.0,0.43465304384844616,0.44391378306035173,0.0083059390209494,8.587491180815755e-05,0.9916081860672292
2026-01-26 10:30:00+00:00,2.0,-1.0,0.43465304384844616,0.44391378306035173,0.0083059390209494,8.587491180815755e-05,0.9916081860672292
2026-01-26 10:45:00+00:00,0.0,0.0,0.49698655540101994,0.5084790496869381,0.0083059390209494,8.587491180815755e-05,0.9916081860672292
2026-01-26 11:00:00+00:00,0.0,1.0,0.45394736842105265,0.4667610983137035,0.0067510518700141,8.281571524318187e-05,0.9931661324147262
2026-01-26 11:15:00+00:00,2.0,-1.0,0.43465304384844616,0.44398681236876303,0.0067510518700141,8.281571524318187e-05,0.9931661324147262
2026-01-26 11:30:00+00:00,-4.0,2.0,0.5664621676891616,0.5014804890458979,0.0067510518700141,8.281571524318187e-05,0.9931661324147262
2026-01-26 11:45:00+00:00,-2.0,0.0,0.5398809523809524,0.5339130868731917,0.0067510518700141,8.281571524318187e-05,0.9931661324147262
2026-01-26 12:00:00+00:00,1.0,0.0,0.474792243767313,0.4945447565864452,0.0064014822998323,8.711878245605075e-05,0.9935113989177374
2026-01-26 12:15:00+00:00,-1.0,1.0,0.49562043795620436,0.503690662314902,0.0064014822998323,8.711878245605075e-05,0.9935113989177374
2026-01-26 12:30:00+00:00,2.0,0.0,0.455456570155902,0.4645103292994268,0.0064014822998323,8.711878245605075e-05,0.9935113989177374
2026-01-26 12:45:00+00:00,-1.0,0.0,0.49305169538632576,0.5067157241887129,0.0064014822998323,8.711878245605075e-05,0.9935113989177374
2026-01-26 13:00:00+00:00,0.0,0.0,0.49698655540101994,0.5085351539251248,0.0068714803118482,8.815921219985851e-05,0.9930403604759448
2026-01-26 13:15:00+00:00,-1.0,0.0,0.49305169538632576,0.506698042785433,0.0068714803118482,8.815921219985851e-05,0.9930403604759448
2026-01-26 13:30:00+00:00,3.0,-1.0,0.4350070389488503,0.44231906882733535,0.0068714803118482,8.815921219985851e-05,0.9930403604759448
2026-01-26 13:45:00+00:00,5.0,-2.0,0.4349775784753363,0.43813498898943753,0.0068714803118482,8.815921219985851e-05,0.9930403604759448
2026-01-26 14:00:00+00:00,-1.0,0.0,0.49305169538632576,0.5066863089546669,0.0071830485749577,8.665062255307839e-05,0.9927303008025148
2026-01-26 14:15:00+00:00,-6.0,3.0,0.5657254138266796,0.5620288324042538,0.0071830485749577,8.665062255307839e-05,0.9927303008025148
2026-01-26 14:30:00+00:00,-6.0,1.0,0.5915190552871712,0.5768472973962578,0.0071830485749577,8.665062255307839e-05,0.9927303008025148
2026-01-26 14:45:00+00:00,4.0,-1.0,0.4189189189189189,0.421118584967985,0.0071830485749577,8.665062255307839e-05,0.9927303008025148
2026-01-26 15:00:00+00:00,5.0,-2.0,0.4349775784753363,0.43812812140493185,0.0086617489476128,8.764357759842539e-05,0.9912506074747996
2026-01-26 15:15:00+00:00,6.0,-3.0,0.48055207026348806,0.45384345526016734,0.0086617489476128,8.764357759842539e-05,0.9912506074747996
2026-01-26 15:30:00+00:00,-1.0,-1.0,0.5423242467718795,0.5497662029088863,0.0086617489476128,8.764357759842539e-05,0.9912506074747996
2026-01-26 15:45:00+00:00,-6.0,3.0,0.5657254138266796,0.5620575603539092,0.0086617489476128,8.764357759842539e-05,0.9912506074747996
2026-01-26 16:00:00+00:00,-2.0,0.0,0.5398809523809524,0.5338627143285547,0.002360773246475,8.231903173511583e-05,0.9975569077217644
2026-01-26 16:15:00+00:00,-4.0,2.0,0.5664621676891616,0.5009340898964133,0.002360773246475,8.231903173511583e-05,0.9975569077217644
2026-01-26 16:30:00+00:00,3.0,1.0,0.4878048780487805,0.48148779986250717,0.002360773246475,8.231903173511583e-05,0.9975569077217644
2026-01-26 16:45:00+00:00,-6.0,1.0,0.5915190552871712,0.5767134584631867,0.002360773246475,8.231903173511583e-05,0.9975569077217644
2026-01-26 17:00:00+00:00,1.0,0.0,0.474792243767313,0.4946920335908581,0.0031496469710898,0.0001227004488513,0.9967276525800528
2026-01-26 17:15:00+00:00,-5.0,0.0,0.5401234567901234,0.5278436075762342,0.0031496469710898,0.0001227004488513,0.9967276525800528
2026-01-26 17:30:00+00:00,-5.0,0.0,0.5401234567901234,0.5278436075762342,0.0031496469710898,0.0001227004488513,0.9967276525800528
2026-01-26 17:45:00+00:00,1.0,0.0,0.474792243767313,0.4946920335908581,0.0031496469710898,0.0001227004488513,0.9967276525800528
2026-01-26 18:00:00+00:00,1.0,-1.0,0.4862047823421214,0.5001404063931248,0.0034231058018881,0.0001677370860679,0.9964091571120348
2026-01-26 18:15:00+00:00,1.0,-1.0,0.4862047823421214,0.5001404063931248,0.0034231058018881,0.0001677370860679,0.9964091571120348
2026-01-26 18:30:00+00:00,3.0,-2.0,0.44157814871016693,0.4452922613649206,0.0034231058018881,0.0001677370860679,0.9964091571120348
2026-01-26 18:45:00+00:00,1.0,0.0,0.474792243767313,0.49467926622052105,0.0034231058018881,0.0001677370860679,0.9964091571120348
2026-01-26 19:00:00+00:00,5.0,0.0,0.43911917098445596,0.44954920972943346,0.0030649851331182,0.0002115508475323,0.9967234640193564
2026-01-26 19:15:00+00:00,6.0,-1.0,0.42933884297520664,0.43508399591813884,0.0030649851331182,0.0002115508475323,0.9967234640193564
2026-01-26 19:30:00+00:00,-2.0,0.0,0.5398809523809524,0.5338715999576567,0.0030649851331182,0.0002115508475323,0.9967234640193564
2026-01-26 19:45:00+00:00,3.0,0.0,0.44529914529914527,0.4550340492563406,0.0030649851331182,0.0002115508475323,0.9967234640193564
2026-01-26 20:00:00+00:00,-2.0,1.0,0.5506030414263241,0.5516406624021714,0.388554078805048,0.0024822234163895,0.608963697778577
2026-01-26 20:15:00+00:00,-2.0,2.0,0.5714285714285714,0.5680487199793206,0.388554078805048,0.0024822234163895,0.608963697778577
2026-01-26 20:30:00+00:00,0.0,1.0,0.45394736842105265,0.44612541117013893,0.388554078805048,0.0024822234163895,0.608963697778577
2026-01-26 20:45:00+00:00,-1.0,2.0,0.5001704739174906,0.4991447871634391,0.388554078805048,0.0024822234163895,0.608963697778577
2026-01-26 21:00:00+00:00,-4.0,1.0,0.5642787046123651,0.5758567309329307,0.4292424792166861,0.000341036387428,0.5704164843958984
2026-01-26 21:15:00+00:00,-1.0,0.0,0.49305169538632576,0.4908044718596587,0.4292424792166861,0.000341036387428,0.5704164843958984
2026-01-26 21:30:00+00:00,0.0,0.0,0.49698655540101994,0.49203182597476613,0.4292424792166861,0.000341036387428,0.5704164843958984
2026-01-26 21:45:00+00:00,2.0,-2.0,0.4119718309859155,0.3977606316662434,0.4292424792166861,0.000341036387428,0.5704164843958984
2026-01-26 22:00:00+00:00,1.0,0.0,0.474792243767313,0.4818682450004709,0.2857291202985512,0.0002523804657803,0.7140184992356934
2026-01-26 22:15:00+00:00,1.0,-1.0,0.4862047823421214,0.49257916234056653,0.2857291202985512,0.0002523804657803,0.7140184992356934
2026-01-26 22:30:00+00:00,1.0,0.0,0.474792243767313,0.4818682450004709,0.2857291202985512,0.0002523804657803,0.7140184992356934
2026-01-26 22:45:00+00:00,2.0,0.0,0.455456570155902,0.45171599341471,0.2857291202985512,0.0002523804657803,0.7140184992356934
2026-01-26 23:00:00+00:00,0.0,0.0,0.49698655540101994,0.501911012703963,0.1764815517647928,0.0003619288336477,0.8231565194015397
2026-01-26 23:15:00+00:00,5.0,-1.0,0.42368125701459036,0.43321119856067636,0.1764815517647928,0.0003619288336477,0.8231565194015397
2026-01-26 23:30:00+00:00,6.0,-2.0,0.4384533522525718,0.4234827562681903,0.1764815517647928,0.0003619288336477,0.8231565194015397
2026-01-26 23:45:00+00:00,5.0,-2.0,0.4349775784753363,0.4374819143709015,0.1764815517647928,0.0003619288336477,0.8231565194015397
2026-01-27 00:00:00+00:00,-2.0,0.0,0.5398809523809524,0.5348454868768967,0.0878734516844511,0.0003531897021113,0.9117733586134164
2026-01-27 00:15:00+00:00,-2.0,0.0,0.5398809523809524,0.5348454868768967,0.0878734516844511,0.0003531897021113,0.9117733586134164
2026-01-27 00:30:00+00:00,1.0,-1.0,0.4862047823421214,0.4978756854505042,0.0878734516844511,0.0003531897021113,0.9117733586134164
2026-01-27 00:45:00+00:00,-1.0,1.0,0.49562043795620436,0.501710967736503,0.0878734516844511,0.0003531897021113,0.9117733586134164
2026-01-27 01:00:00+00:00,-1.0,-1.0,0.5423242467718795,0.5488475744404739,0.05441041357767,0.0003001841316885,0.94528940229063
2026-01-27 01:15:00+00:00,-1.0,1.0,0.49562043795620436,0.5025242454466086,0.05441041357767,0.0003001841316885,0.94528940229063
2026-01-27 01:30:00+00:00,3.0,-1.0,0.4350070389488503,0.44084719391349314,0.05441041357767,0.0003001841316885,0.94528940229063
2026-01-27 01:45:00+00:00,6.0,-2.0,0.4384533522525718,0.42246671107302775,0.05441041357767,0.0003001841316885,0.94528940229063
2026-01-27 02:00:00+00:00,4.0,0.0,0.4511784511784512,0.46251982768231326,0.432106330420308,0.0004975309518837,0.5673961386278216
2026-01-27 02:15:00+00:00,6.0,0.0,0.40702781844802344,0.3921594150205814,0.432106330420308,0.0004975309518837,0.5673961386278216
2026-01-27 02:30:00+00:00,-1.0,0.0,0.49305169538632576,0.4906975926438918,0.432106330420308,0.0004975309518837,0.5673961386278216
2026-01-27 02:45:00+00:00,5.0,-1.0,0.42368125701459036,0.43203728684324905,0.432106330420308,0.0004975309518837,0.5673961386278216
2026-01-27 03:00:00+00:00,6.0,-1.0,0.42933884297520664,0.4071653086486846,0.9362348653229252,0.0001094364767493,0.0636556982003154
2026-01-27 03:15:00+00:00,-2.0,1.0,0.5506030414263241,0.5696070148552932,0.9362348653229252,0.0001094364767493,0.0636556982003154
2026-01-27 03:30:00+00:00,0.0,-1.0,0.5098658247829518,0.4807423141082823,0.9362348653229252,0.0001094364767493,0.0636556982003154
2026-01-27 03:45:00+00:00,6.0,-1.0,0.42933884297520664,0.4071653086486846,0.9362348653229252,0.0001094364767493,0.0636556982003154
2026-01-27 04:00:00+00:00,3.0,0.0,0.44529914529914527,0.42727343667708,0.9999262486967122,3.4249720929104772e-06,7.032633121754761e-05
2026-01-27 04:15:00+00:00,3.0,-1.0,0.4350070389488503,0.41145854896296186,0.9999262486967122,3.4249720929104772e-06,7.032633121754761e-05
2026-01-27 04:30:00+00:00,-1.0,0.0,0.49305169538632576,0.4693260915075099,0.9999262486967122,3.4249720929104772e-06,7.032633121754761e-05
2026-01-27 04:45:00+00:00,-2.0,1.0,0.5506030414263241,0.5716951791158088,0.9999262486967122,3.4249720929104772e-06,7.032633121754761e-05
2026-01-27 05:00:00+00:00,-3.0,1.0,0.5535917901938426,0.5707133266319865,0.9999229387997648,1.529657834836191e-06,7.553154241296912e-05
2026-01-27 05:15:00+00:00,-5.0,3.0,0.5618653629183904,0.556652969269514,0.9999229387997648,1.529657834836191e-06,7.553154241296912e-05
2026-01-27 05:30:00+00:00,-3.0,0.0,0.5505163897620117,0.5572886109870014,0.9999229387997648,1.529657834836191e-06,7.553154241296912e-05
2026-01-27 05:45:00+00:00,-4.0,0.0,0.5460717749757517,0.5851393168257867,0.9999229387997648,1.529657834836191e-06,7.553154241296912e-05
2026-01-27 06:00:00+00:00,-3.0,0.0,0.5505163897620117,0.5572834443372828,0.999714477786872,2.0398242668312e-06,0.0002834823888527
2026-01-27 06:15:00+00:00,-2.0,0.0,0.5398809523809524,0.5453048024069412,0.999714477786872,2.0398242668312e-06,0.0002834823888527
2026-01-27 06:30:00+00:00,-3.0,0.0,0.5505163897620117,0.5572834443372828,0.999714477786872,2.0398242668312e-06,0.0002834823888527
2026-01-27 06:45:00+00:00,-6.0,3.0,0.5657254138266796,0.5813234965071141,0.999714477786872,2.0398242668312e-06,0.0002834823888527
2026-01-27 07:00:00+00:00,-5.0,1.0,0.5613415710503089,0.5454010722743249,0.9992931606218332,2.360640728874423e-06,0.0007044787374316
2026-01-27 07:15:00+00:00,2.0,0.0,0.455456570155902,0.4190042098999082,0.9992931606218332,2.360640728874423e-06,0.0007044787374316
2026-01-27 07:30:00+00:00,0.0,0.0,0.49698655540101994,0.4697461843495684,0.9992931606218332,2.360640728874423e-06,0.0007044787374316
2026-01-27 07:45:00+00:00,0.0,-1.0,0.5098658247829518,0.4792960232033201,0.9992931606218332,2.360640728874423e-06,0.0007044787374316
2026-01-27 08:00:00+00:00,-6.0,1.0,0.5915190552871712,0.6043652208514172,0.9991056635486318,2.3433894049322296e-06,0.0008919930619651
2026-01-27 08:15:00+00:00,-2.0,1.0,0.5506030414263241,0.5716682928964307,0.9991056635486318,2.3433894049322296e-06,0.0008919930619651
2026-01-27 08:30:00+00:00,-6.0,2.0,0.6028842771720014,0.6094157950155835,0.9991056635486318,2.3433894049322296e-06,0.0008919930619651
