logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,week,effective,p_sc,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,era
2026-07-03 02:09:14+00:00,KXBTC15M-26JUL022215-15,61544.86,61521.83,0.855,5.8,0.319194,0.0,2026-06-29/2026-07-05,2026-07-03 02:00:00+00:00,0.5041291291291291,0.7337925635407754,0.2664187766439259,-0.1212074364592246,0.12141877664392586,no,0.12141877664392586,1.0,0.14500000000000002,07-01+ (s23 window)
2026-05-22 18:56:45+00:00,KXBTC15M-26MAY221500-00,76491.69,76508.13,0.325,3.2,1.070266,0.0,2026-05-18/2026-05-24,2026-05-22 18:45:00+00:00,0.6332899869960988,0.4462708642649192,0.5599409174360741,0.12127086426491918,-0.11505908256392594,yes,0.12127086426491918,0.0,0.325,pre-07-01 (held-out)
2026-05-23 08:06:05+00:00,KXBTC15M-26MAY230415-15,74490.87,74509.81,0.6,8.9,0.764776,1.0,2026-05-18/2026-05-24,2026-05-23 08:00:00+00:00,0.6012759170653907,0.48749135834795687,0.5203886382348328,-0.1125086416520431,0.12038863823483281,no,0.12038863823483281,0.0,0.4,pre-07-01 (held-out)
2026-07-03 13:53:05+00:00,KXBTC15M-26JUL031000-00,62101.15,62093.67,0.705,6.9,0.328706,0.0,2026-06-29/2026-07-05,2026-07-03 13:45:00+00:00,0.4985119047619047,0.5845880093989948,0.41531334280000987,-0.12041199060100516,0.12031334280000983,no,0.12031334280000983,1.0,0.29500000000000004,07-01+ (s23 window)
2026-07-05 22:11:37+00:00,KXBTC15M-26JUL051815-15,63091.39,63077.64,0.765,3.4,0.436864,1.0,2026-06-29/2026-07-05,2026-07-05 22:00:00+00:00,0.4985119047619047,0.645109201258813,0.3548246932768744,-0.11989079874118702,0.1198246932768744,no,0.1198246932768744,0.0,0.235,07-01+ (s23 window)
2026-05-25 04:12:05+00:00,KXBTC15M-26MAY250015-15,76956.18,76947.6,0.795,2.9,0.194734,1.0,2026-05-25/2026-05-31,2026-05-25 04:00:00+00:00,0.5508684863523573,0.678508818499798,0.32350811212114605,-0.11649118150020199,0.11850811212114609,no,0.11850811212114609,0.0,0.20499999999999996,pre-07-01 (held-out)
2026-07-05 15:39:26+00:00,KXBTC15M-26JUL051145-45,62752.62,62728.8,0.855,5.6,0.33019,0.0,2026-06-29/2026-07-05,2026-07-05 15:30:00+00:00,0.5508684863523573,0.739390020728639,0.26315336309791937,-0.11560997927136096,0.11815336309791935,no,0.11815336309791935,1.0,0.14500000000000002,07-01+ (s23 window)
2026-05-25 11:22:48+00:00,KXBTC15M-26MAY250730-30,77365.09,77378.57,0.215,7.2,0.172915,0.0,2026-05-25/2026-05-31,2026-05-25 11:15:00+00:00,0.5959119496855346,0.3328565414466878,0.6732334021344617,0.11785654144668781,-0.11176659786553833,yes,0.11785654144668781,0.0,0.215,pre-07-01 (held-out)
2026-05-24 02:10:29+00:00,KXBTC15M-26MAY232215-15,76806.8,76800.5,0.725,4.5,0.197448,1.0,2026-05-18/2026-05-24,2026-05-24 02:00:00+00:00,0.4594703049759229,0.6054788838163818,0.3923771770005331,-0.11952111618361816,0.11737717700053307,no,0.11737717700053307,0.0,0.275,pre-07-01 (held-out)
2026-05-26 11:32:25+00:00,KXBTC15M-26MAY260745-45,77172.66,77167.27,0.665,12.6,0.280978,0.0,2026-05-25/2026-05-31,2026-05-26 11:30:00+00:00,0.5041291291291291,0.5482136864104307,0.4521620157041487,-0.11678631358956937,0.11716201570414875,no,0.11716201570414875,1.0,0.33499999999999996,pre-07-01 (held-out)
2026-05-27 05:02:13+00:00,KXBTC15M-26MAY270115-15,75476.98,75476.72,0.615,12.8,0.227367,1.0,2026-05-25/2026-05-31,2026-05-27 05:00:00+00:00,0.4597701149425287,0.4941262047565061,0.5021513984806355,-0.1208737952434939,0.1171513984806355,no,0.1171513984806355,0.0,0.385,pre-07-01 (held-out)
2026-07-08 13:09:45+00:00,KXBTC15M-26JUL080915-15,61909.64,61910.33,0.605,5.2,0.410758,0.0,2026-07-06/2026-07-12,2026-07-08 13:00:00+00:00,0.4050343249427917,0.48245096909515295,0.5119076183794292,-0.12254903090484703,0.1169076183794292,no,0.1169076183794292,1.0,0.395,07-01+ (s23 window)
2026-07-02 17:11:32+00:00,KXBTC15M-26JUL021315-15,61649.45,61623.73,0.775,3.5,0.694221,1.0,2026-06-29/2026-07-05,2026-07-02 17:00:00+00:00,0.4355942750466708,0.656747312264843,0.34037694648728845,-0.11825268773515707,0.11537694648728847,no,0.11537694648728847,0.0,0.22499999999999998,07-01+ (s23 window)
2026-07-05 22:16:43+00:00,KXBTC15M-26JUL051830-30,63193.13,63156.72,0.775,13.3,0.477148,1.0,2026-06-29/2026-07-05,2026-07-05 22:15:00+00:00,0.444877702942219,0.654965892888344,0.3402375953065151,-0.12003410711165607,0.11523759530651512,no,0.11523759530651512,0.0,0.22499999999999998,07-01+ (s23 window)
2026-05-21 22:24:49+00:00,KXBTC15M-26MAY211830-30,77581.34,77589.97,0.545,5.2,0.19979,1.0,2026-05-18/2026-05-24,2026-05-21 22:15:00+00:00,0.5009881422924901,0.42989605150737803,0.57016122745059,-0.11510394849262201,0.11516122745058999,no,0.11516122745058999,0.0,0.45499999999999996,pre-07-01 (held-out)
2026-05-25 20:49:42+00:00,KXBTC15M-26MAY251700-00,77221.48,77205.5,0.475,10.3,0.301453,1.0,2026-05-25/2026-05-31,2026-05-25 20:45:00+00:00,0.6332899869960988,0.5892599868150108,0.42174961763959706,0.11425998681501082,-0.10325038236040296,yes,0.11425998681501082,1.0,0.475,pre-07-01 (held-out)
2026-07-08 07:38:34+00:00,KXBTC15M-26JUL080345-45,62772.82,62767.92,0.395,6.4,0.259233,0.0,2026-07-06/2026-07-12,2026-07-08 07:30:00+00:00,0.3478260869565217,0.5089409630363696,0.48087151838050535,0.11394096303636958,-0.12412848161949463,yes,0.11394096303636958,0.0,0.395,07-01+ (s23 window)
2026-07-05 12:46:37+00:00,KXBTC15M-26JUL050900-00,62662.87,62661.87,0.625,13.4,0.192528,1.0,2026-06-29/2026-07-05,2026-07-05 12:45:00+00:00,0.4597701149425287,0.5075552676986224,0.4886369696640729,-0.11744473230137764,0.11363696966407288,no,0.11363696966407288,0.0,0.375,07-01+ (s23 window)
2026-07-02 14:08:32+00:00,KXBTC15M-26JUL021015-15,61906.91,61875.19,0.705,6.5,1.139951,1.0,2026-06-29/2026-07-05,2026-07-02 14:00:00+00:00,0.4151593453919035,0.5863970410333144,0.4081164122047608,-0.1186029589666856,0.11311641220476076,no,0.11311641220476076,0.0,0.29500000000000004,07-01+ (s23 window)
2026-07-06 02:54:52+00:00,KXBTC15M-26JUL052300-00,63379.3,63361.18,0.795,5.1,0.371711,1.0,2026-07-06/2026-07-12,2026-07-06 02:45:00+00:00,0.6012759170653907,0.6881721967683678,0.3171402037596185,-0.10682780323163221,0.11214020375961853,no,0.11214020375961853,0.0,0.20499999999999996,07-01+ (s23 window)
2026-07-09 13:39:15+00:00,KXBTC15M-26JUL090945-45,62676.5,62653.31,0.475,5.7,0.568683,1.0,2026-07-06/2026-07-12,2026-07-09 13:30:00+00:00,0.5543613063249276,0.5865461800711573,0.4167388867541534,0.11154618007115735,-0.10826111324584664,yes,0.11154618007115735,1.0,0.475,07-01+ (s23 window)
2026-07-05 16:25:21+00:00,KXBTC15M-26JUL051230-30,62655.06,62668.14,0.195,4.7,0.252087,0.0,2026-06-29/2026-07-05,2026-07-05 16:15:00+00:00,0.4512946979038224,0.30427308812518994,0.6933255130831364,0.10927308812518993,-0.11167448691686355,yes,0.10927308812518993,0.0,0.195,07-01+ (s23 window)
2026-05-23 22:08:54+00:00,KXBTC15M-26MAY231815-15,76680.32,76695.14,0.295,6.1,0.465424,0.0,2026-05-18/2026-05-24,2026-05-23 22:00:00+00:00,0.5040756439517444,0.4037733422470918,0.5964789498749568,0.10877334224709184,-0.10852105012504332,yes,0.10877334224709184,0.0,0.295,pre-07-01 (held-out)
2026-05-26 10:57:03+00:00,KXBTC15M-26MAY260700-00,77405.99,77413.54,0.575,2.9,0.561134,0.0,2026-05-25/2026-05-31,2026-05-26 10:45:00+00:00,0.4423400673400673,0.4641673868896477,0.5332979917997678,-0.11083261311035225,0.10829799179976773,no,0.10829799179976773,1.0,0.42500000000000004,pre-07-01 (held-out)
2026-05-25 16:36:43+00:00,KXBTC15M-26MAY251245-45,77540.13,77515.37,0.825,8.3,0.248259,1.0,2026-05-25/2026-05-31,2026-05-25 16:30:00+00:00,0.5391600454029511,0.719426684517951,0.2830428757062353,-0.10557331548204896,0.10804287570623528,no,0.10804287570623528,0.0,0.17500000000000004,pre-07-01 (held-out)
2026-07-08 00:01:18+00:00,KXBTC15M-26JUL072015-15,63273.38,63300.99,0.505,13.7,0.288534,1.0,2026-07-06/2026-07-12,2026-07-08 00:00:00+00:00,0.5976744186046512,0.4063037860630572,0.6028382989457441,-0.09869621393694278,0.10783829894574415,no,0.10783829894574415,0.0,0.495,07-01+ (s23 window)
2026-05-24 22:56:20+00:00,KXBTC15M-26MAY241900-00,76755.17,76685.4,0.943,3.7,0.610492,1.0,2026-05-18/2026-05-24,2026-05-24 22:45:00+00:00,0.5543613063249276,0.8373114610777739,0.16436392976349068,-0.10568853892222607,0.10736392976349063,no,0.10736392976349063,0.0,0.05700000000000005,pre-07-01 (held-out)
2026-07-04 05:40:39+00:00,KXBTC15M-26JUL040145-45,62467.86,62460.78,0.815,4.4,0.131186,1.0,2026-06-29/2026-07-05,2026-07-04 05:30:00+00:00,0.5959119496855346,0.7122548370244496,0.29224603757768197,-0.10274516297555036,0.10724603757768192,no,0.10724603757768192,0.0,0.18500000000000005,07-01+ (s23 window)
2026-07-09 05:11:14+00:00,KXBTC15M-26JUL090115-15,62399.53,62401.65,0.59,3.8,0.272736,1.0,2026-07-06/2026-07-12,2026-07-09 05:00:00+00:00,0.5198412698412699,0.484019872864049,0.5169783418090486,-0.10598012713595095,0.10697834180904853,no,0.10697834180904853,0.0,0.41000000000000003,07-01+ (s23 window)
2026-05-24 02:56:00+00:00,KXBTC15M-26MAY232300-00,76743.42,76732.83,0.78,4.0,0.204931,1.0,2026-05-18/2026-05-24,2026-05-24 02:45:00+00:00,0.5508684863523573,0.6757891021199438,0.32658840530372424,-0.10421089788005622,0.10658840530372427,no,0.10658840530372427,0.0,0.21999999999999997,pre-07-01 (held-out)
2026-07-04 17:48:59+00:00,KXBTC15M-26JUL041400-00,63162.33,63105.72,0.895,11.0,0.402848,1.0,2026-06-29/2026-07-05,2026-07-04 17:00:00+00:00,0.4832402234636871,0.7878065030679463,0.21115153345779247,-0.10719349693205371,0.10615153345779249,no,0.10615153345779249,0.0,0.10499999999999998,07-01+ (s23 window)
2026-07-05 01:54:03+00:00,KXBTC15M-26JUL042200-00,62832.47,62812.46,0.815,5.9,0.305834,1.0,2026-06-29/2026-07-05,2026-07-05 00:00:00+00:00,0.5484496124031008,0.7120325728216387,0.29057797006936403,-0.10296742717836127,0.10557797006936398,no,0.10557797006936398,0.0,0.18500000000000005,07-01+ (s23 window)
2026-05-25 09:31:25+00:00,KXBTC15M-26MAY250545-45,77439.62,77447.5,0.555,13.6,0.189843,1.0,2026-05-25/2026-05-31,2026-05-25 09:30:00+00:00,0.4423400673400673,0.44437220506328245,0.5501667635961417,-0.1106277949367176,0.10516676359614174,no,0.10516676359614174,0.0,0.44499999999999995,pre-07-01 (held-out)
2026-05-25 18:17:53+00:00,KXBTC15M-26MAY251430-30,77579.78,77579.56,0.605,12.1,0.119582,0.0,2026-05-25/2026-05-31,2026-05-25 18:15:00+00:00,0.4594703049759229,0.49632983906969913,0.5000237689164555,-0.10867016093030085,0.10502376891645548,no,0.10502376891645548,1.0,0.395,pre-07-01 (held-out)
2026-07-06 21:07:18+00:00,KXBTC15M-26JUL061715-15,63806.61,63796.73,0.735,7.7,0.248789,1.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.6352644714402385,0.3695683296544028,-0.09973552855976153,0.10456832965440277,no,0.10456832965440277,0.0,0.265,07-01+ (s23 window)
2026-05-22 02:25:22+00:00,KXBTC15M-26MAY212230-30,77584.85,77593.91,0.275,4.6,0.256889,0.0,2026-05-18/2026-05-24,2026-05-22 02:15:00+00:00,0.4707317073170731,0.3793017966907056,0.619149803589971,0.10430179669070555,-0.10585019641002902,yes,0.10430179669070555,0.0,0.275,pre-07-01 (held-out)
2026-07-03 20:41:58+00:00,KXBTC15M-26JUL031645-45,62587.08,62565.84,0.775,3.0,0.565157,1.0,2026-06-29/2026-07-05,2026-07-03 20:30:00+00:00,0.4985119047619047,0.6712935956625612,0.3286460898279514,-0.10370640433743883,0.10364608982795143,no,0.10364608982795143,0.0,0.22499999999999998,07-01+ (s23 window)
2026-07-05 21:40:59+00:00,KXBTC15M-26JUL051745-45,62887.74,62873.6,0.785,4.0,0.289188,1.0,2026-06-29/2026-07-05,2026-07-05 21:30:00+00:00,0.4423400673400673,0.679198644719876,0.31812482140917453,-0.10580135528012402,0.10312482140917456,no,0.10312482140917456,0.0,0.21499999999999997,07-01+ (s23 window)
2026-07-07 11:41:11+00:00,KXBTC15M-26JUL070745-45,63115.78,63123.16,0.525,3.8,0.236375,1.0,2026-07-06/2026-07-12,2026-07-07 11:30:00+00:00,0.4437627811860941,0.42005270797271105,0.5771625500776234,-0.10494729202728897,0.10216255007762343,no,0.10216255007762343,0.0,0.475,07-01+ (s23 window)
2026-07-07 03:48:34+00:00,KXBTC15M-26JUL070000-00,63138.4,63158.17,0.505,11.4,0.304908,0.0,2026-07-06/2026-07-12,2026-07-07 03:45:00+00:00,0.4226415094339623,0.39627494024646504,0.5971546102436266,-0.10872505975353497,0.1021546102436266,no,0.1021546102436266,1.0,0.495,07-01+ (s23 window)
2026-07-04 10:51:00+00:00,KXBTC15M-26JUL040700-00,62433.89,62431.55,0.45,9.0,0.086571,1.0,2026-06-29/2026-07-05,2026-07-04 10:45:00+00:00,0.5543613063249276,0.5521499355471058,0.45204067825828653,0.10214993554710577,-0.09795932174171351,yes,0.10214993554710577,1.0,0.45,07-01+ (s23 window)
2026-07-06 08:20:21+00:00,KXBTC15M-26JUL060430-30,62998.27,62989.95,0.705,9.6,0.230192,1.0,2026-07-06/2026-07-12,2026-07-06 08:15:00+00:00,0.5009881422924901,0.6036223602749783,0.39645401128848934,-0.10137763972502167,0.1014540112884893,no,0.1014540112884893,0.0,0.29500000000000004,07-01+ (s23 window)
2026-07-03 06:16:10+00:00,KXBTC15M-26JUL030230-30,61661.72,61671.49,0.535,13.8,0.218061,0.0,2026-06-29/2026-07-05,2026-07-03 06:15:00+00:00,0.431578947368421,0.4273509889011142,0.5661539145658572,-0.1076490110988858,0.1011539145658572,no,0.1011539145658572,1.0,0.46499999999999997,07-01+ (s23 window)
2026-05-23 06:35:07+00:00,KXBTC15M-26MAY230245-45,75372.44,75376.03,0.565,9.9,0.091786,0.0,2026-05-18/2026-05-24,2026-05-23 06:30:00+00:00,0.5959119496855346,0.4719947433655474,0.5358484598250572,-0.09300525663445253,0.10084845982505719,no,0.10084845982505719,1.0,0.43500000000000005,pre-07-01 (held-out)
2026-05-24 09:51:27+00:00,KXBTC15M-26MAY240600-00,76892.24,76901.99,0.545,8.6,0.253201,1.0,2026-05-18/2026-05-24,2026-05-24 09:45:00+00:00,0.4423400673400673,0.4398885805187584,0.5557764846847533,-0.10511141948124164,0.10077648468475331,no,0.10077648468475331,0.0,0.45499999999999996,pre-07-01 (held-out)
2026-05-21 22:02:40+00:00,KXBTC15M-26MAY211815-15,77604.31,77595.21,0.465,12.3,0.180253,0.0,2026-05-18/2026-05-24,2026-05-21 22:00:00+00:00,0.5543613063249276,0.5656968370720868,0.4391788799591474,0.10069683707208682,-0.09582112004085253,yes,0.10069683707208682,0.0,0.465,pre-07-01 (held-out)
2026-07-09 20:22:26+00:00,KXBTC15M-26JUL091630-30,63189.63,63172.18,0.775,7.6,0.281489,1.0,2026-07-06/2026-07-12,2026-07-09 20:15:00+00:00,0.5041291291291291,0.6746984095886442,0.32556690071218175,-0.10030159041135578,0.10056690071218177,no,0.10056690071218177,0.0,0.22499999999999998,07-01+ (s23 window)
2026-07-09 01:27:34+00:00,KXBTC15M-26JUL082130-30,62338.1,62353.43,0.525,2.4,0.752413,1.0,2026-07-06/2026-07-12,2026-07-09 01:15:00+00:00,0.274390243902439,0.4157056915000371,0.5749176272608165,-0.10929430849996291,0.09991762726081654,no,0.09991762726081654,0.0,0.475,07-01+ (s23 window)
2026-05-25 08:40:38+00:00,KXBTC15M-26MAY250445-45,77263.36,77238.21,0.895,4.4,0.22978,1.0,2026-05-25/2026-05-31,2026-05-25 08:30:00+00:00,0.5741538461538461,0.7984724497800475,0.20438740000919475,-0.09652755021995252,0.09938740000919477,no,0.09938740000919477,0.0,0.10499999999999998,pre-07-01 (held-out)
2026-07-05 20:09:21+00:00,KXBTC15M-26JUL051615-15,62755.88,62728.25,0.961,5.6,0.210515,1.0,2026-06-29/2026-07-05,2026-07-05 20:00:00+00:00,0.4853999153618282,0.8615641451075474,0.13794242949442892,-0.09943585489245255,0.09894242949442889,no,0.09894242949442889,0.0,0.039000000000000035,07-01+ (s23 window)
2026-07-08 11:32:49+00:00,KXBTC15M-26JUL080745-45,62066.38,62047.28,0.495,12.2,0.20409,1.0,2026-07-06/2026-07-12,2026-07-08 11:30:00+00:00,0.3661270236612702,0.5932375641969705,0.3948361956269766,0.0982375641969705,-0.11016380437302342,yes,0.0982375641969705,1.0,0.495,07-01+ (s23 window)
2026-07-07 15:19:54+00:00,KXBTC15M-26JUL071130-30,63519.2,63495.48,0.665,10.1,0.942859,1.0,2026-07-06/2026-07-12,2026-07-07 15:15:00+00:00,0.4447546868767451,0.5622757005777852,0.4332360860273231,-0.10272429942221484,0.09823608602732314,no,0.09823608602732314,0.0,0.33499999999999996,07-01+ (s23 window)
2026-05-24 10:16:49+00:00,KXBTC15M-26MAY240630-30,76857.41,76856.24,0.625,13.2,0.194646,1.0,2026-05-18/2026-05-24,2026-05-24 10:15:00+00:00,0.5741538461538461,0.5337570373968591,0.4732195188843389,-0.09124296260314091,0.09821951888433889,no,0.09821951888433889,0.0,0.375,pre-07-01 (held-out)
2026-07-06 16:53:09+00:00,KXBTC15M-26JUL061300-00,63689.61,63684.85,0.415,6.8,0.847341,0.0,2026-07-06/2026-07-12,2026-07-06 16:45:00+00:00,0.517948717948718,0.5128032121484203,0.4884051179161726,0.0978032121484203,-0.09659488208382738,yes,0.0978032121484203,0.0,0.415,07-01+ (s23 window)
2026-05-26 11:02:08+00:00,KXBTC15M-26MAY260715-15,77360.11,77362.39,0.585,12.9,0.564974,0.0,2026-05-25/2026-05-31,2026-05-26 11:00:00+00:00,0.4491279069767442,0.4839772137302722,0.5112950443649582,-0.10102278626972777,0.09629504436495817,no,0.09629504436495817,1.0,0.41500000000000004,pre-07-01 (held-out)
2026-07-03 14:38:42+00:00,KXBTC15M-26JUL031045-45,61855.16,61862.55,0.355,6.3,0.619956,1.0,2026-06-29/2026-07-05,2026-07-03 14:30:00+00:00,0.5041291291291291,0.4511487443199862,0.5491168388564248,0.09614874431998621,-0.0958831611435752,yes,0.09614874431998621,1.0,0.355,07-01+ (s23 window)
2026-05-24 20:34:34+00:00,KXBTC15M-26MAY241645-45,76573.22,76580.99,0.545,10.4,0.15476,1.0,2026-05-18/2026-05-24,2026-05-24 20:30:00+00:00,0.5600873998543335,0.45385825916177247,0.551126685156963,-0.09114174083822757,0.09612668515696299,no,0.09612668515696299,0.0,0.45499999999999996,pre-07-01 (held-out)
2026-06-01 17:40:25+00:00,KXBTC15M-26JUN011345-45,71483.92,71475.82,0.655,4.6,0.519867,1.0,2026-06-01/2026-06-07,2026-06-01 17:30:00+00:00,0.4808070866141732,0.5596494654680054,0.43929938768159293,-0.0953505345319946,0.09429938768159296,no,0.09429938768159296,0.0,0.345,pre-07-01 (held-out)
2026-07-07 00:05:08+00:00,KXBTC15M-26JUL062015-15,64006.43,64003.5,0.635,9.9,0.317842,0.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.5465012785493916,0.45926877096733687,-0.08849872145060844,0.09426877096733688,no,0.09426877096733688,1.0,0.365,07-01+ (s23 window)
2026-05-24 18:57:14+00:00,KXBTC15M-26MAY241500-00,76567.64,76557.86,0.855,2.8,0.128718,1.0,2026-05-18/2026-05-24,2026-05-24 18:45:00+00:00,0.5543613063249276,0.7626605789207849,0.23916799483144968,-0.09233942107921511,0.09416799483144966,no,0.09416799483144966,0.0,0.14500000000000002,pre-07-01 (held-out)
2026-07-04 12:42:42+00:00,KXBTC15M-26JUL040845-45,62563.0,62547.73,0.9605,2.3,0.174129,1.0,2026-06-29/2026-07-05,2026-07-04 12:30:00+00:00,0.4423400673400673,0.8657376735242476,0.13303770940081083,-0.09476232647575245,0.09353770940081085,no,0.09353770940081085,0.0,0.03949999999999998,07-01+ (s23 window)
2026-07-02 21:24:24+00:00,KXBTC15M-26JUL021730-30,61466.77,61462.3,0.655,5.6,0.30786,1.0,2026-06-29/2026-07-05,2026-07-02 21:15:00+00:00,0.5040756439517444,0.5620697198292915,0.43817630219852133,-0.09293028017070848,0.09317630219852135,no,0.09317630219852135,0.0,0.345,07-01+ (s23 window)
2026-07-05 14:53:39+00:00,KXBTC15M-26JUL051100-00,62680.72,62698.84,0.185,6.4,0.242178,1.0,2026-06-29/2026-07-05,2026-07-05 14:45:00+00:00,0.4597701149425287,0.2781123440868175,0.7196695769401658,0.09311234408681751,-0.09533042305983419,yes,0.09311234408681751,1.0,0.185,07-01+ (s23 window)
2026-07-08 05:06:08+00:00,KXBTC15M-26JUL080115-15,62768.37,62752.17,0.735,8.9,0.267782,1.0,2026-07-06/2026-07-12,2026-07-08 05:00:00+00:00,0.3925925925925926,0.6341638706784978,0.3579673422510161,-0.10083612932150221,0.0929673422510161,no,0.0929673422510161,0.0,0.265,07-01+ (s23 window)
2026-07-03 10:24:55+00:00,KXBTC15M-26JUL030630-30,61657.63,61663.75,0.515,5.1,0.165837,1.0,2026-06-29/2026-07-05,2026-07-03 10:15:00+00:00,0.4832402234636871,0.42142089096505575,0.5776203595319774,-0.09357910903494426,0.09262035953197745,no,0.09262035953197745,0.0,0.485,07-01+ (s23 window)
2026-05-22 10:34:47+00:00,KXBTC15M-26MAY220645-45,77263.87,77256.05,0.475,10.2,0.136684,0.0,2026-05-18/2026-05-24,2026-05-22 10:30:00+00:00,0.5041291291291291,0.5675860174025483,0.4327496116168371,0.09258601740254835,-0.0922503883831629,yes,0.09258601740254835,0.0,0.475,pre-07-01 (held-out)
2026-07-02 16:36:03+00:00,KXBTC15M-26JUL021245-45,61217.75,61122.75,0.865,9.0,0.853021,1.0,2026-06-29/2026-07-05,2026-07-02 16:30:00+00:00,0.5848375451263538,0.7774592872987673,0.22751904341712637,-0.08754071270123265,0.09251904341712636,no,0.09251904341712636,0.0,0.135,07-01+ (s23 window)
2026-05-24 18:12:56+00:00,KXBTC15M-26MAY241415-15,76621.35,76609.89,0.825,2.1,0.192459,1.0,2026-05-18/2026-05-24,2026-05-24 18:00:00+00:00,0.4606126914660831,0.7315315067170336,0.26724994112363076,-0.09346849328296636,0.09224994112363072,no,0.09224994112363072,0.0,0.17500000000000004,pre-07-01 (held-out)
2026-07-06 14:10:34+00:00,KXBTC15M-26JUL061015-15,61861.68,61760.12,0.875,4.4,1.054845,1.0,2026-07-06/2026-07-12,2026-07-06 14:00:00+00:00,0.3053097345132743,0.7745706719914158,0.21723597884335222,-0.10042932800858417,0.09223597884335222,no,0.09223597884335222,0.0,0.125,07-01+ (s23 window)
2026-07-09 20:32:35+00:00,KXBTC15M-26JUL091645-45,63240.68,63241.15,0.595,12.4,0.281084,1.0,2026-07-06/2026-07-12,2026-07-09 20:30:00+00:00,0.5391600454029511,0.5067435651716874,0.49682236310763683,-0.08825643482831258,0.0918223631076368,no,0.0918223631076368,0.0,0.405,07-01+ (s23 window)
2026-07-04 11:11:20+00:00,KXBTC15M-26JUL040715-15,62468.46,62471.4,0.275,3.7,0.10697,0.0,2026-06-29/2026-07-05,2026-07-04 11:00:00+00:00,0.4085213032581453,0.3663968950256521,0.629270321398398,0.09139689502565207,-0.09572967860160198,yes,0.09139689502565207,0.0,0.275,07-01+ (s23 window)
2026-07-05 16:55:56+00:00,KXBTC15M-26JUL051300-00,62590.97,62570.59,0.885,4.1,0.237431,1.0,2026-06-29/2026-07-05,2026-07-05 16:45:00+00:00,0.6188212927756654,0.7986590698685989,0.20581402131752324,-0.0863409301314011,0.09081402131752325,no,0.09081402131752325,0.0,0.11499999999999999,07-01+ (s23 window)
2026-05-23 05:32:46+00:00,KXBTC15M-26MAY230145-45,75416.59,75421.58,0.525,12.2,0.073832,1.0,2026-05-18/2026-05-24,2026-05-23 05:30:00+00:00,0.5600873998543335,0.43962651503996014,0.5657449794190872,-0.08537348496003988,0.09074497941908721,no,0.09074497941908721,0.0,0.475,pre-07-01 (held-out)
2026-07-04 11:21:29+00:00,KXBTC15M-26JUL040730-30,62454.78,62452.53,0.655,8.5,0.11225,0.0,2026-06-29/2026-07-05,2026-07-04 11:15:00+00:00,0.4853999153618282,0.5633072827181762,0.4356075274508364,-0.09169271728182382,0.09060752745083644,no,0.09060752745083644,1.0,0.345,07-01+ (s23 window)
2026-05-23 21:23:30+00:00,KXBTC15M-26MAY231730-30,76977.69,76896.99,0.825,6.5,0.737847,0.0,2026-05-18/2026-05-24,2026-05-23 21:15:00+00:00,0.4491279069767442,0.7321882068599543,0.2650473091870166,-0.09281179314004562,0.09004730918701653,no,0.09004730918701653,1.0,0.17500000000000004,pre-07-01 (held-out)
2026-05-27 02:50:40+00:00,KXBTC15M-26MAY262300-00,75629.07,75617.69,0.725,9.3,0.259884,1.0,2026-05-25/2026-05-31,2026-05-27 02:45:00+00:00,0.7236363636363636,0.6526000424156553,0.364820422545435,-0.0723999575843447,0.08982042254543499,no,0.08982042254543499,0.0,0.275,pre-07-01 (held-out)
2026-05-24 01:55:15+00:00,KXBTC15M-26MAY232200-00,76774.44,76739.35,0.9385,4.7,0.237846,1.0,2026-05-18/2026-05-24,2026-05-24 01:45:00+00:00,0.4853999153618282,0.8485188440695748,0.15100078121879656,-0.08998115593042522,0.08950078121879657,no,0.08950078121879657,0.0,0.0615,pre-07-01 (held-out)
2026-05-24 09:16:00+00:00,KXBTC15M-26MAY240530-30,76813.94,76816.19,0.55,14.0,0.090143,1.0,2026-05-18/2026-05-24,2026-05-24 09:15:00+00:00,0.4085213032581453,0.45270229936215806,0.5384328221113969,-0.09729770063784199,0.08843282211139691,no,0.08843282211139691,0.0,0.44999999999999996,pre-07-01 (held-out)
2026-07-10 02:39:54+00:00,KXBTC15M-26JUL092245-45,63860.57,63793.14,0.901,5.1,0.579839,1.0,2026-07-06/2026-07-12,2026-07-10 02:30:00+00:00,0.4151593453919035,0.8092420618430654,0.18737744726645778,-0.09175793815693467,0.0883774472664578,no,0.0883774472664578,0.0,0.09899999999999998,07-01+ (s23 window)
2026-07-09 23:42:04+00:00,KXBTC15M-26JUL091945-45,63219.03,63199.04,0.835,2.9,0.319884,1.0,2026-07-06/2026-07-12,2026-07-09 23:30:00+00:00,0.4832402234636871,0.7461945662994804,0.2532139291250639,-0.08880543370051952,0.08821392912506387,no,0.08821392912506387,0.0,0.16500000000000004,07-01+ (s23 window)
